64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,27268265,ns,duration_time,0.46%,27268265,100.00,1.029,G/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,511338,,branch-instructions,1.76%,5091018,32.12,32.486,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,134292,,branch-misses,1.31%,14943559,94.29,25.91,of all branches,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,1949801,,cache-references,0.15%,15847861,100.00,123.875,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,48138,,cache-misses,0.39%,15847861,100.00,2.477,of all cache refs,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,10212647,,cpu-cycles,0.26%,15847861,100.00,0.649,GHz,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,1,,context-switches,20.00%,15832288,100.00,63.532,/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,114,,page-faults,0.51%,15832288,100.00,7.243,K/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,15.83,msec,task-clock,0.31%,15832288,100.00,0.941,CPUs utilized,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,48138,,L1-dcache-load-misses,0.39%,15847861,100.00,2.48,of all L1-dcache accesses,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,1949801,,L1-dcache-loads,0.15%,15847861,100.00,123.875,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,4,v3,Bs,1,tul_rel,2129127,,L1-dcache-stores,1.92%,10756843,67.88,135.268,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc4_v3_Bs.csv
